design_name,sample_name,ipsae,ipsae_d0chn,ipsae_d0dom,confidence_score,iptm,protein_iptm,complex_plddt,complex_iplddt,ptm,complex_pde,complex_ipde,structure_file,pae_file
design_3_0_seq1,design_3_0_seq1_model_0,0.004708,0.205584,0.025855,0.5849413275718689,0.174117773771286,0.174117773771286,0.6876471638679504,0.5861759185791016,0.46245062351226807,1.9373103380203247,10.683643341064453,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_3_0_seq1/boltz_results_design_3_0_seq1/predictions/design_3_0_seq1/design_3_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_3_0_seq1/boltz_results_design_3_0_seq1/predictions/design_3_0_seq1/pae_design_3_0_seq1_model_0.npz
design_6_0_seq1,design_6_0_seq1_model_0,0.004688,0.204917,0.004688,0.5735495090484619,0.1738615483045578,0.1738615483045578,0.6734715104103088,0.5799006223678589,0.46085962653160095,1.9796398878097534,10.974310874938965,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq1/boltz_results_design_6_0_seq1/predictions/design_6_0_seq1/design_6_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq1/boltz_results_design_6_0_seq1/predictions/design_6_0_seq1/pae_design_6_0_seq1_model_0.npz
design_1_0_seq2,design_1_0_seq2_model_0,0.004684,0.204747,0.011408,0.581161618232727,0.18401451408863068,0.18401451408863068,0.6804483532905579,0.6331360936164856,0.49193570017814636,1.6880335807800293,10.552603721618652,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq2/boltz_results_design_1_0_seq2/predictions/design_1_0_seq2/design_1_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq2/boltz_results_design_1_0_seq2/predictions/design_1_0_seq2/pae_design_1_0_seq2_model_0.npz
design_1_0_seq3,design_1_0_seq3_model_0,0.004508,0.198577,0.004508,0.5395511388778687,0.15835562348365784,0.15835562348365784,0.6348499655723572,0.5034654140472412,0.4315064251422882,2.288661003112793,11.028871536254883,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq3/boltz_results_design_1_0_seq3/predictions/design_1_0_seq3/design_1_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq3/boltz_results_design_1_0_seq3/predictions/design_1_0_seq3/pae_design_1_0_seq3_model_0.npz
design_7_0_seq0,design_7_0_seq0_model_0,0.0,0.0,0.0,0.5977010726928711,0.2122352123260498,0.2122352123260498,0.6940675377845764,0.6116951107978821,0.4592907130718231,1.929206132888794,10.772510528564453,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq0/boltz_results_design_7_0_seq0/predictions/design_7_0_seq0/design_7_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq0/boltz_results_design_7_0_seq0/predictions/design_7_0_seq0/pae_design_7_0_seq0_model_0.npz
design_0_0_seq1,design_0_0_seq1_model_0,0.0,0.0,0.0,0.5997591614723206,0.20247489213943481,0.20247489213943481,0.699080228805542,0.630713164806366,0.5137296915054321,1.790431022644043,10.535785675048828,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq1/boltz_results_design_0_0_seq1/predictions/design_0_0_seq1/design_0_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq1/boltz_results_design_0_0_seq1/predictions/design_0_0_seq1/pae_design_0_0_seq1_model_0.npz
design_1_0_seq0,design_1_0_seq0_model_0,0.0,0.0,0.0,0.5852484107017517,0.19792687892913818,0.19792687892913818,0.6820787191390991,0.6159457564353943,0.47269001603126526,1.8877253532409668,10.802390098571777,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq0/boltz_results_design_1_0_seq0/predictions/design_1_0_seq0/design_1_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_1_0_seq0/boltz_results_design_1_0_seq0/predictions/design_1_0_seq0/pae_design_1_0_seq0_model_0.npz
design_9_0_seq2,design_9_0_seq2_model_0,0.0,0.0,0.0,0.5937911868095398,0.19750064611434937,0.19750064611434937,0.6928637623786926,0.637261688709259,0.5158774852752686,1.7100855112075806,10.925745010375977,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq2/boltz_results_design_9_0_seq2/predictions/design_9_0_seq2/design_9_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq2/boltz_results_design_9_0_seq2/predictions/design_9_0_seq2/pae_design_9_0_seq2_model_0.npz
design_5_0_seq3,design_5_0_seq3_model_0,0.0,0.0,0.0,0.6179919838905334,0.18751004338264465,0.18751004338264465,0.725612461566925,0.7557333707809448,0.5185695290565491,1.6694201231002808,10.893071174621582,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq3/boltz_results_design_5_0_seq3/predictions/design_5_0_seq3/design_5_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq3/boltz_results_design_5_0_seq3/predictions/design_5_0_seq3/pae_design_5_0_seq3_model_0.npz
design_9_0_seq3,design_9_0_seq3_model_0,0.0,0.0,0.0,0.6556867957115173,0.1791895031929016,0.1791895031929016,0.7748111486434937,0.8127527236938477,0.5038458108901978,1.6343095302581787,11.235044479370117,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq3/boltz_results_design_9_0_seq3/predictions/design_9_0_seq3/design_9_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq3/boltz_results_design_9_0_seq3/predictions/design_9_0_seq3/pae_design_9_0_seq3_model_0.npz
design_5_0_seq1,design_5_0_seq1_model_0,0.0,0.0,0.0,0.5927709937095642,0.1769748479127884,0.1769748479127884,0.6967200636863708,0.6879830956459045,0.5100364685058594,1.727658748626709,11.24102783203125,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq1/boltz_results_design_5_0_seq1/predictions/design_5_0_seq1/design_5_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq1/boltz_results_design_5_0_seq1/predictions/design_5_0_seq1/pae_design_5_0_seq1_model_0.npz
design_7_0_seq3,design_7_0_seq3_model_0,0.0,0.0,0.0,0.613460898399353,0.17558537423610687,0.17558537423610687,0.7229297757148743,0.6559947729110718,0.592923641204834,1.1542205810546875,10.752082824707031,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq3/boltz_results_design_7_0_seq3/predictions/design_7_0_seq3/design_7_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq3/boltz_results_design_7_0_seq3/predictions/design_7_0_seq3/pae_design_7_0_seq3_model_0.npz
design_8_0_seq2,design_8_0_seq2_model_0,0.0,0.0,0.0,0.5693400502204895,0.17037749290466309,0.17037749290466309,0.6690806746482849,0.6150837540626526,0.4727344214916229,1.9156609773635864,11.512104988098145,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_8_0_seq2/boltz_results_design_8_0_seq2/predictions/design_8_0_seq2/design_8_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_8_0_seq2/boltz_results_design_8_0_seq2/predictions/design_8_0_seq2/pae_design_8_0_seq2_model_0.npz
design_2_0_seq0,design_2_0_seq0_model_0,0.0,0.0,0.0,0.5904803276062012,0.17020072042942047,0.17020072042942047,0.6955502033233643,0.6593536138534546,0.4616226553916931,1.8532822132110596,10.88001823425293,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_2_0_seq0/boltz_results_design_2_0_seq0/predictions/design_2_0_seq0/design_2_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_2_0_seq0/boltz_results_design_2_0_seq0/predictions/design_2_0_seq0/pae_design_2_0_seq0_model_0.npz
design_2_0_seq1,design_2_0_seq1_model_0,0.0,0.0,0.0,0.5818188190460205,0.15885040163993835,0.15885040163993835,0.6875609159469604,0.6155198812484741,0.4796021282672882,1.961832880973816,11.54499340057373,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_2_0_seq1/boltz_results_design_2_0_seq1/predictions/design_2_0_seq1/design_2_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_2_0_seq1/boltz_results_design_2_0_seq1/predictions/design_2_0_seq1/pae_design_2_0_seq1_model_0.npz
design_7_0_seq2,design_7_0_seq2_model_0,0.0,0.0,0.0,0.5888110399246216,0.15483729541301727,0.15483729541301727,0.6973044276237488,0.63628089427948,0.4820549786090851,1.6899560689926147,11.833128929138184,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq2/boltz_results_design_7_0_seq2/predictions/design_7_0_seq2/design_7_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq2/boltz_results_design_7_0_seq2/predictions/design_7_0_seq2/pae_design_7_0_seq2_model_0.npz
design_3_0_seq0,design_3_0_seq0_model_0,0.0,0.0,0.0,0.5505406856536865,0.1517385095357895,0.1517385095357895,0.6502412557601929,0.5211148262023926,0.4423784911632538,2.128941535949707,11.621601104736328,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_3_0_seq0/boltz_results_design_3_0_seq0/predictions/design_3_0_seq0/design_3_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_3_0_seq0/boltz_results_design_3_0_seq0/predictions/design_3_0_seq0/pae_design_3_0_seq0_model_0.npz
design_4_0_seq3,design_4_0_seq3_model_0,0.0,0.0,0.0,0.5788450241088867,0.1484563797712326,0.1484563797712326,0.6864421963691711,0.6267260313034058,0.44289976358413696,2.0072052478790283,11.514206886291504,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq3/boltz_results_design_4_0_seq3/predictions/design_4_0_seq3/design_4_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq3/boltz_results_design_4_0_seq3/predictions/design_4_0_seq3/pae_design_4_0_seq3_model_0.npz
design_5_0_seq2,design_5_0_seq2_model_0,0.0,0.0,0.0,0.548723578453064,0.14786262810230255,0.14786262810230255,0.648938775062561,0.5556327104568481,0.4356691241264343,2.10758638381958,11.435083389282227,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq2/boltz_results_design_5_0_seq2/predictions/design_5_0_seq2/design_5_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq2/boltz_results_design_5_0_seq2/predictions/design_5_0_seq2/pae_design_5_0_seq2_model_0.npz
design_0_0_seq0,design_0_0_seq0_model_0,0.0,0.0,0.0,0.5538395047187805,0.14605024456977844,0.14605024456977844,0.6557868123054504,0.5752074718475342,0.4369877576828003,2.0742413997650146,11.555967330932617,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq0/boltz_results_design_0_0_seq0/predictions/design_0_0_seq0/design_0_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq0/boltz_results_design_0_0_seq0/predictions/design_0_0_seq0/pae_design_0_0_seq0_model_0.npz
design_0_0_seq2,design_0_0_seq2_model_0,0.0,0.0,0.0,0.5627704858779907,0.14110757410526276,0.14110757410526276,0.6681861877441406,0.6101364493370056,0.4391084611415863,2.076367139816284,11.6619873046875,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq2/boltz_results_design_0_0_seq2/predictions/design_0_0_seq2/design_0_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_0_0_seq2/boltz_results_design_0_0_seq2/predictions/design_0_0_seq2/pae_design_0_0_seq2_model_0.npz
design_6_0_seq2,design_6_0_seq2_model_0,0.0,0.0,0.0,0.5898706316947937,0.14019176363945007,0.14019176363945007,0.7022903561592102,0.6619828939437866,0.44178634881973267,1.9186166524887085,11.565672874450684,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq2/boltz_results_design_6_0_seq2/predictions/design_6_0_seq2/design_6_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq2/boltz_results_design_6_0_seq2/predictions/design_6_0_seq2/pae_design_6_0_seq2_model_0.npz
design_9_0_seq0,design_9_0_seq0_model_0,0.0,0.0,0.0,0.5767866373062134,0.13663409650325775,0.13663409650325775,0.6868247389793396,0.5955551862716675,0.4326797425746918,2.056560754776001,12.3571195602417,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq0/boltz_results_design_9_0_seq0/predictions/design_9_0_seq0/design_9_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_9_0_seq0/boltz_results_design_9_0_seq0/predictions/design_9_0_seq0/pae_design_9_0_seq0_model_0.npz
design_8_0_seq3,design_8_0_seq3_model_0,0.0,0.0,0.0,0.5691952109336853,0.1339014619588852,0.1339014619588852,0.6780186295509338,0.6115962266921997,0.43848446011543274,1.886371374130249,12.285595893859863,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_8_0_seq3/boltz_results_design_8_0_seq3/predictions/design_8_0_seq3/design_8_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_8_0_seq3/boltz_results_design_8_0_seq3/predictions/design_8_0_seq3/pae_design_8_0_seq3_model_0.npz
design_7_0_seq1,design_7_0_seq1_model_0,0.0,0.0,0.0,0.5810003876686096,0.13324476778507233,0.13324476778507233,0.692939281463623,0.6359362006187439,0.44968006014823914,1.9236117601394653,12.157708168029785,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq1/boltz_results_design_7_0_seq1/predictions/design_7_0_seq1/design_7_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_7_0_seq1/boltz_results_design_7_0_seq1/predictions/design_7_0_seq1/pae_design_7_0_seq1_model_0.npz
design_4_0_seq0,design_4_0_seq0_model_0,0.0,0.0,0.0,0.5901756882667542,0.12931720912456512,0.12931720912456512,0.7053902745246887,0.7644380927085876,0.4353881776332855,2.0012176036834717,13.13665771484375,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq0/boltz_results_design_4_0_seq0/predictions/design_4_0_seq0/design_4_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq0/boltz_results_design_4_0_seq0/predictions/design_4_0_seq0/pae_design_4_0_seq0_model_0.npz
design_4_0_seq1,design_4_0_seq1_model_0,0.0,0.0,0.0,0.5789780020713806,0.1274579018354416,0.1274579018354416,0.6918580532073975,0.6380093097686768,0.45235687494277954,1.9318503141403198,12.44942569732666,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq1/boltz_results_design_4_0_seq1/predictions/design_4_0_seq1/design_4_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq1/boltz_results_design_4_0_seq1/predictions/design_4_0_seq1/pae_design_4_0_seq1_model_0.npz
design_4_0_seq2,design_4_0_seq2_model_0,0.0,0.0,0.0,0.6031867861747742,0.12364353239536285,0.12364353239536285,0.7230725884437561,0.6941398978233337,0.4814857244491577,1.8221945762634277,12.177547454833984,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq2/boltz_results_design_4_0_seq2/predictions/design_4_0_seq2/design_4_0_seq2_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_4_0_seq2/boltz_results_design_4_0_seq2/predictions/design_4_0_seq2/pae_design_4_0_seq2_model_0.npz
design_6_0_seq3,design_6_0_seq3_model_0,0.0,0.0,0.0,0.5770251154899597,0.12186042964458466,0.12186042964458466,0.6908162236213684,0.6251389384269714,0.42775052785873413,2.063735246658325,12.633508682250977,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq3/boltz_results_design_6_0_seq3/predictions/design_6_0_seq3/design_6_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_6_0_seq3/boltz_results_design_6_0_seq3/predictions/design_6_0_seq3/pae_design_6_0_seq3_model_0.npz
design_5_0_seq0,design_5_0_seq0_model_0,0.0,0.0,0.0,0.5508782267570496,0.11217480152845383,0.11217480152845383,0.660554051399231,0.6034253835678101,0.4469357132911682,2.153193235397339,11.973995208740234,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq0/boltz_results_design_5_0_seq0/predictions/design_5_0_seq0/design_5_0_seq0_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/20260228_030716/design_5_0_seq0/boltz_results_design_5_0_seq0/predictions/design_5_0_seq0/pae_design_5_0_seq0_model_0.npz
