design_name,sample_name,ipsae,ipsae_d0chn,ipsae_d0dom,confidence_score,iptm,protein_iptm,complex_plddt,complex_iplddt,ptm,complex_pde,complex_ipde,structure_file,pae_file
design_23_0_seq81,design_23_0_seq81_model_0,0.060021,0.250227,0.159756,0.6722733974456787,0.3617663085460663,0.3617663085460663,0.7499001622200012,0.6893381476402283,0.6355554461479187,1.2834887504577637,8.179932594299316,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq81/boltz_results_design_23_0_seq81/predictions/design_23_0_seq81/design_23_0_seq81_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq81/boltz_results_design_23_0_seq81/predictions/design_23_0_seq81/pae_design_23_0_seq81_model_0.npz
design_23_0_seq70,design_23_0_seq70_model_0,0.045056,0.238927,0.14718,0.6404466032981873,0.35064584016799927,0.35064584016799927,0.7128968238830566,0.6014675498008728,0.5930611491203308,1.5056073665618896,7.897576808929443,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq70/boltz_results_design_23_0_seq70/predictions/design_23_0_seq70/design_23_0_seq70_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq70/boltz_results_design_23_0_seq70/predictions/design_23_0_seq70/pae_design_23_0_seq70_model_0.npz
design_23_0_seq92,design_23_0_seq92_model_0,0.036314,0.246941,0.141308,0.6090671420097351,0.3000726103782654,0.3000726103782654,0.6863157153129578,0.600327730178833,0.5351248383522034,1.737779974937439,9.187588691711426,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq92/boltz_results_design_23_0_seq92/predictions/design_23_0_seq92/design_23_0_seq92_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq92/boltz_results_design_23_0_seq92/predictions/design_23_0_seq92/pae_design_23_0_seq92_model_0.npz
design_23_0_seq96,design_23_0_seq96_model_0,0.03476,0.233932,0.134997,0.6604992151260376,0.3788199722766876,0.3788199722766876,0.7309190034866333,0.66803377866745,0.6311882734298706,1.3603930473327637,8.541074752807617,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq96/boltz_results_design_23_0_seq96/predictions/design_23_0_seq96/design_23_0_seq96_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq96/boltz_results_design_23_0_seq96/predictions/design_23_0_seq96/pae_design_23_0_seq96_model_0.npz
design_23_0_seq9,design_23_0_seq9_model_0,0.03091,0.22598,0.124129,0.6408355236053467,0.35195308923721313,0.35195308923721313,0.7130561470985413,0.6350998282432556,0.5957107543945312,1.4628067016601562,8.468734741210938,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq9/boltz_results_design_23_0_seq9/predictions/design_23_0_seq9/design_23_0_seq9_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq9/boltz_results_design_23_0_seq9/predictions/design_23_0_seq9/pae_design_23_0_seq9_model_0.npz
design_23_0_seq18,design_23_0_seq18_model_0,0.018349,0.246727,0.131577,0.6170305609703064,0.26176270842552185,0.26176270842552185,0.7058475017547607,0.6480030417442322,0.5667397975921631,1.476933479309082,8.701009750366211,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq18/boltz_results_design_23_0_seq18/predictions/design_23_0_seq18/design_23_0_seq18_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq18/boltz_results_design_23_0_seq18/predictions/design_23_0_seq18/pae_design_23_0_seq18_model_0.npz
design_23_0_seq69,design_23_0_seq69_model_0,0.018238,0.244786,0.133991,0.6445953249931335,0.27717462182044983,0.27717462182044983,0.7364504337310791,0.6763685345649719,0.5361344814300537,1.6816095113754272,9.096625328063965,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq69/boltz_results_design_23_0_seq69/predictions/design_23_0_seq69/design_23_0_seq69_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq69/boltz_results_design_23_0_seq69/predictions/design_23_0_seq69/pae_design_23_0_seq69_model_0.npz
design_23_0_seq46,design_23_0_seq46_model_0,0.016448,0.227329,0.117641,0.6119851469993591,0.29809775948524475,0.29809775948524475,0.6904569864273071,0.6451174020767212,0.5287746787071228,1.7838159799575806,9.29179573059082,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq46/boltz_results_design_23_0_seq46/predictions/design_23_0_seq46/design_23_0_seq46_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq46/boltz_results_design_23_0_seq46/predictions/design_23_0_seq46/pae_design_23_0_seq46_model_0.npz
design_23_0_seq14,design_23_0_seq14_model_0,0.016399,0.240463,0.129143,0.6143137812614441,0.25889718532562256,0.25889718532562256,0.7031679749488831,0.6225114464759827,0.5241360664367676,1.7189807891845703,9.14728832244873,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq14/boltz_results_design_23_0_seq14/predictions/design_23_0_seq14/design_23_0_seq14_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq14/boltz_results_design_23_0_seq14/predictions/design_23_0_seq14/pae_design_23_0_seq14_model_0.npz
design_23_0_seq19,design_23_0_seq19_model_0,0.008784,0.239361,0.122337,0.6163854002952576,0.22876356542110443,0.22876356542110443,0.7132908701896667,0.6057904958724976,0.49721312522888184,1.7800112962722778,9.398758888244629,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq19/boltz_results_design_23_0_seq19/predictions/design_23_0_seq19/design_23_0_seq19_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq19/boltz_results_design_23_0_seq19/predictions/design_23_0_seq19/pae_design_23_0_seq19_model_0.npz
design_23_0_seq60,design_23_0_seq60_model_0,0.005848,0.241676,0.118354,0.5821452140808105,0.14966446161270142,0.14966446161270142,0.690265417098999,0.6619923114776611,0.48280295729637146,1.6904209852218628,10.884825706481934,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq60/boltz_results_design_23_0_seq60/predictions/design_23_0_seq60/design_23_0_seq60_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq60/boltz_results_design_23_0_seq60/predictions/design_23_0_seq60/pae_design_23_0_seq60_model_0.npz
design_23_0_seq87,design_23_0_seq87_model_0,0.005716,0.238762,0.106045,0.6126655340194702,0.2038729339838028,0.2038729339838028,0.714863657951355,0.6678174734115601,0.5347365140914917,1.5219929218292236,10.268359184265137,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq87/boltz_results_design_23_0_seq87/predictions/design_23_0_seq87/design_23_0_seq87_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq87/boltz_results_design_23_0_seq87/predictions/design_23_0_seq87/pae_design_23_0_seq87_model_0.npz
design_23_0_seq17,design_23_0_seq17_model_0,0.005689,0.237845,0.10689,0.604184091091156,0.2112497240304947,0.2112497240304947,0.7024176716804504,0.5925337076187134,0.4851697087287903,1.86216402053833,10.276786804199219,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq17/boltz_results_design_23_0_seq17/predictions/design_23_0_seq17/design_23_0_seq17_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq17/boltz_results_design_23_0_seq17/predictions/design_23_0_seq17/pae_design_23_0_seq17_model_0.npz
design_23_0_seq80,design_23_0_seq80_model_0,0.005678,0.22562,0.113721,0.6432534456253052,0.27489733695983887,0.27489733695983887,0.7353424429893494,0.652866005897522,0.5533164739608765,1.5377510786056519,8.40825080871582,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq80/boltz_results_design_23_0_seq80/predictions/design_23_0_seq80/design_23_0_seq80_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq80/boltz_results_design_23_0_seq80/predictions/design_23_0_seq80/pae_design_23_0_seq80_model_0.npz
design_23_0_seq10,design_23_0_seq10_model_0,0.005579,0.234231,0.110086,0.610232412815094,0.23972034454345703,0.23972034454345703,0.702860414981842,0.6193677186965942,0.5065643191337585,1.750256896018982,10.237898826599121,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq10/boltz_results_design_23_0_seq10/predictions/design_23_0_seq10/design_23_0_seq10_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq10/boltz_results_design_23_0_seq10/predictions/design_23_0_seq10/pae_design_23_0_seq10_model_0.npz
design_23_0_seq78,design_23_0_seq78_model_0,0.005498,0.23142,0.108607,0.5858216881752014,0.21188536286354065,0.21188536286354065,0.6793057322502136,0.5890061855316162,0.4881953299045563,1.9428045749664307,9.891823768615723,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq78/boltz_results_design_23_0_seq78/predictions/design_23_0_seq78/design_23_0_seq78_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq78/boltz_results_design_23_0_seq78/predictions/design_23_0_seq78/pae_design_23_0_seq78_model_0.npz
design_23_0_seq43,design_23_0_seq43_model_0,0.005417,0.228991,0.097206,0.6319727897644043,0.26149460673332214,0.26149460673332214,0.7245923280715942,0.6943246126174927,0.5771032571792603,1.2979172468185425,9.734318733215332,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq43/boltz_results_design_23_0_seq43/predictions/design_23_0_seq43/design_23_0_seq43_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq43/boltz_results_design_23_0_seq43/predictions/design_23_0_seq43/pae_design_23_0_seq43_model_0.npz
design_23_0_seq86,design_23_0_seq86_model_0,0.005408,0.228853,0.093205,0.6097611784934998,0.195622518658638,0.195622518658638,0.7132958173751831,0.6353003978729248,0.48060867190361023,1.8027716875076294,9.325138092041016,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq86/boltz_results_design_23_0_seq86/predictions/design_23_0_seq86/design_23_0_seq86_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq86/boltz_results_design_23_0_seq86/predictions/design_23_0_seq86/pae_design_23_0_seq86_model_0.npz
design_23_0_seq28,design_23_0_seq28_model_0,0.005405,0.228644,0.102076,0.6182768940925598,0.22451207041740417,0.22451207041740417,0.7167180776596069,0.6614701747894287,0.49614158272743225,1.864904761314392,10.0173921585083,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq28/boltz_results_design_23_0_seq28/predictions/design_23_0_seq28/design_23_0_seq28_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq28/boltz_results_design_23_0_seq28/predictions/design_23_0_seq28/pae_design_23_0_seq28_model_0.npz
design_23_0_seq56,design_23_0_seq56_model_0,0.005326,0.225902,0.103146,0.6094037890434265,0.2863166332244873,0.2863166332244873,0.6901755332946777,0.6308714151382446,0.513204038143158,1.9308866262435913,10.521466255187988,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq56/boltz_results_design_23_0_seq56/predictions/design_23_0_seq56/design_23_0_seq56_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq56/boltz_results_design_23_0_seq56/predictions/design_23_0_seq56/pae_design_23_0_seq56_model_0.npz
design_23_0_seq57,design_23_0_seq57_model_0,0.005263,0.224331,0.096644,0.5745124220848083,0.16674268245697021,0.16674268245697021,0.6764547824859619,0.5741395950317383,0.480099081993103,1.8510183095932007,10.871570587158203,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq57/boltz_results_design_23_0_seq57/predictions/design_23_0_seq57/design_23_0_seq57_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq57/boltz_results_design_23_0_seq57/predictions/design_23_0_seq57/pae_design_23_0_seq57_model_0.npz
design_23_0_seq36,design_23_0_seq36_model_0,0.00523,0.223074,0.100955,0.6134849786758423,0.2250603437423706,0.2250603437423706,0.7105911374092102,0.6199571490287781,0.4976998269557953,1.8296537399291992,9.29268741607666,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq36/boltz_results_design_23_0_seq36/predictions/design_23_0_seq36/design_23_0_seq36_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq36/boltz_results_design_23_0_seq36/predictions/design_23_0_seq36/pae_design_23_0_seq36_model_0.npz
design_23_0_seq50,design_23_0_seq50_model_0,0.005225,0.222919,0.084557,0.6248871684074402,0.22129644453525543,0.22129644453525543,0.7257848381996155,0.6458827257156372,0.48737213015556335,1.8897582292556763,10.476617813110352,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq50/boltz_results_design_23_0_seq50/predictions/design_23_0_seq50/design_23_0_seq50_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq50/boltz_results_design_23_0_seq50/predictions/design_23_0_seq50/pae_design_23_0_seq50_model_0.npz
design_23_0_seq38,design_23_0_seq38_model_0,0.005218,0.222903,0.062493,0.6061348915100098,0.18900051712989807,0.18900051712989807,0.7104184627532959,0.6395540833473206,0.47089987993240356,1.8823113441467285,10.381667137145996,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq38/boltz_results_design_23_0_seq38/predictions/design_23_0_seq38/design_23_0_seq38_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq38/boltz_results_design_23_0_seq38/predictions/design_23_0_seq38/pae_design_23_0_seq38_model_0.npz
design_23_0_seq12,design_23_0_seq12_model_0,0.005156,0.220895,0.081627,0.6212749481201172,0.20935848355293274,0.20935848355293274,0.7242540717124939,0.6418132185935974,0.552068829536438,1.4493180513381958,10.00998306274414,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq12/boltz_results_design_23_0_seq12/predictions/design_23_0_seq12/design_23_0_seq12_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq12/boltz_results_design_23_0_seq12/predictions/design_23_0_seq12/pae_design_23_0_seq12_model_0.npz
design_23_0_seq3,design_23_0_seq3_model_0,0.00515,0.220542,0.080208,0.6062172651290894,0.2051793783903122,0.2051793783903122,0.7064766883850098,0.6316283345222473,0.4796810746192932,1.927659034729004,10.73592758178711,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq3/boltz_results_design_23_0_seq3/predictions/design_23_0_seq3/design_23_0_seq3_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq3/boltz_results_design_23_0_seq3/predictions/design_23_0_seq3/pae_design_23_0_seq3_model_0.npz
design_23_0_seq98,design_23_0_seq98_model_0,0.005105,0.219218,0.078942,0.5822572112083435,0.1670910269021988,0.1670910269021988,0.6860487461090088,0.570050835609436,0.45914706587791443,1.8884261846542358,10.603954315185547,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq98/boltz_results_design_23_0_seq98/predictions/design_23_0_seq98/design_23_0_seq98_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq98/boltz_results_design_23_0_seq98/predictions/design_23_0_seq98/pae_design_23_0_seq98_model_0.npz
design_23_0_seq93,design_23_0_seq93_model_0,0.005075,0.218194,0.038412,0.6225991249084473,0.18118539452552795,0.18118539452552795,0.7329525351524353,0.6229358315467834,0.5295895934104919,1.4988642930984497,10.141703605651855,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq93/boltz_results_design_23_0_seq93/predictions/design_23_0_seq93/design_23_0_seq93_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq93/boltz_results_design_23_0_seq93/predictions/design_23_0_seq93/pae_design_23_0_seq93_model_0.npz
design_23_0_seq29,design_23_0_seq29_model_0,0.005045,0.217185,0.048194,0.5834649801254272,0.22520901262760162,0.22520901262760162,0.6730289459228516,0.6199651956558228,0.4972980320453644,1.8036468029022217,9.973024368286133,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq29/boltz_results_design_23_0_seq29/predictions/design_23_0_seq29/design_23_0_seq29_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq29/boltz_results_design_23_0_seq29/predictions/design_23_0_seq29/pae_design_23_0_seq29_model_0.npz
design_23_0_seq88,design_23_0_seq88_model_0,0.004999,0.215593,0.050722,0.5809383392333984,0.18441741168498993,0.18441741168498993,0.6800685524940491,0.6043768525123596,0.4760936200618744,1.844310998916626,10.460598945617676,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq88/boltz_results_design_23_0_seq88/predictions/design_23_0_seq88/design_23_0_seq88_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq88/boltz_results_design_23_0_seq88/predictions/design_23_0_seq88/pae_design_23_0_seq88_model_0.npz
design_23_0_seq1,design_23_0_seq1_model_0,0.004978,0.214919,0.024004,0.6114141345024109,0.20540587604045868,0.20540587604045868,0.7129161357879639,0.6247109770774841,0.49949267506599426,1.8447943925857544,10.77442455291748,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq1/boltz_results_design_23_0_seq1/predictions/design_23_0_seq1/design_23_0_seq1_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq1/boltz_results_design_23_0_seq1/predictions/design_23_0_seq1/pae_design_23_0_seq1_model_0.npz
design_23_0_seq47,design_23_0_seq47_model_0,0.004976,0.21485,0.071264,0.5934168696403503,0.18665097653865814,0.18665097653865814,0.6951083540916443,0.6176164746284485,0.47708436846733093,1.788746953010559,9.673442840576172,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq47/boltz_results_design_23_0_seq47/predictions/design_23_0_seq47/design_23_0_seq47_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq47/boltz_results_design_23_0_seq47/predictions/design_23_0_seq47/pae_design_23_0_seq47_model_0.npz
design_23_0_seq15,design_23_0_seq15_model_0,0.004948,0.213769,0.068896,0.5791288018226624,0.18068256974220276,0.18068256974220276,0.6787403225898743,0.6154468059539795,0.4680491089820862,1.9547879695892334,10.650429725646973,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq15/boltz_results_design_23_0_seq15/predictions/design_23_0_seq15/design_23_0_seq15_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq15/boltz_results_design_23_0_seq15/predictions/design_23_0_seq15/pae_design_23_0_seq15_model_0.npz
design_23_0_seq21,design_23_0_seq21_model_0,0.004881,0.211552,0.043019,0.5918194055557251,0.1809406727552414,0.1809406727552414,0.6945390701293945,0.6385287046432495,0.46534791588783264,1.8372228145599365,10.879611015319824,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq21/boltz_results_design_23_0_seq21/predictions/design_23_0_seq21/design_23_0_seq21_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq21/boltz_results_design_23_0_seq21/predictions/design_23_0_seq21/pae_design_23_0_seq21_model_0.npz
design_23_0_seq73,design_23_0_seq73_model_0,0.004827,0.209743,0.033545,0.5862599015235901,0.1655518263578415,0.1655518263578415,0.6914368867874146,0.5857818722724915,0.4584958851337433,1.9642239809036255,11.045502662658691,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq73/boltz_results_design_23_0_seq73/predictions/design_23_0_seq73/design_23_0_seq73_model_0.pdb,/cluster/scratch/csageder/pgdh_outputs/boltz/sat_20260228_094815/design_23_0_seq73/boltz_results_design_23_0_seq73/predictions/design_23_0_seq73/pae_design_23_0_seq73_model_0.npz
